LONGITUDE,LATITUDE,LABEL,LAYER,SYMBOL,KML_STYL
-80.2852005,25.3237458,18093,"""""","""""",""""""
-80.3940102,25.1596767,18094,"""""","""""",""""""
-80.4260689,25.9402889,18095,"""""","""""",""""""
-80.2591879,25.3306091,18097,"""""","""""",""""""
-80.2874829,25.3179816,18098,"""""","""""",""""""
-80.285142,25.3001885,18101,"""""","""""",""""""
-80.1443276,25.973954,18103,"""""","""""",""""""
-80.2765061,25.6914413,18104,"""""","""""",""""""
-80.3471083,25.8905913,18105,"""""","""""",""""""
-80.2940498,25.3095044,18106,"""""","""""",""""""
-80.1924547,25.8160768,18107,"""""","""""",""""""
-80.2870038,25.3165458,18109,"""""","""""",""""""
-80.1899244,25.8733431,18110,"""""","""""",""""""
-80.1292315,25.8737706,18111,"""""","""""",""""""
-80.2754025,25.320263,18114,"""""","""""",""""""
-80.3513009,25.5998024,18115,"""""","""""",""""""
-80.3504839,25.5988159,18116,"""""","""""",""""""
-80.2907802,25.3054091,18117,"""""","""""",""""""
-80.1826263,27.2105569,18118,"""""","""""",""""""
-80.1869616,25.8819741,18119,"""""","""""",""""""
-80.3354973,25.5607911,18120,"""""","""""",""""""
-80.4386279,25.0912494,18121,"""""","""""",""""""
-80.2775341,25.314006,18122,"""""","""""",""""""
-80.2932833,25.3027471,18123,"""""","""""",""""""
-80.2786648,25.3153458,18124,"""""","""""",""""""
-80.2792155,25.3160395,18124,"""""","""""",""""""
-80.2737273,25.3259231,18125,"""""","""""",""""""
-80.2603636,25.8146095,18126,"""""","""""",""""""
-80.2752026,25.319846,18128,"""""","""""",""""""
-80.2625232,25.7559874,18129,"""""","""""",""""""
-80.283046,25.8167838,18131,"""""","""""",""""""
-80.3213563,25.6358153,18132,"""""","""""",""""""
-80.1412832,26.2073935,18135,"""""","""""",""""""
-80.1423753,26.208118,18135,"""""","""""",""""""
-80.282777,25.3212953,18136,"""""","""""",""""""
-80.2820749,25.3168046,18137,"""""","""""",""""""
-80.2820671,25.3173689,18137,"""""","""""",""""""
-80.5538713,24.9800171,18138,"""""","""""",""""""
-80.2751847,25.314302,18139,"""""","""""",""""""
-80.484423,25.0485648,18140,"""""","""""",""""""
-80.145236,25.975138,18141,"""""","""""",""""""
-80.1496609,25.984851,18143,"""""","""""",""""""
-80.1463066,25.9764991,18144,"""""","""""",""""""
-80.1434295,25.9765545,18145,"""""","""""",""""""
-80.1315827,25.782394,18148,"""""","""""",""""""
-80.3479489,25.5739178,18149,"""""","""""",""""""
-80.3481037,25.5756001,18149,"""""","""""",""""""
-80.2741596,25.3208123,18151,"""""","""""",""""""
-80.2864332,25.3248088,18153,"""""","""""",""""""
-80.3344945,25.6673382,18154,"""""","""""",""""""
-80.2699948,25.3218069,18155,"""""","""""",""""""
-80.2493631,25.7166399,18156,"""""","""""",""""""
-80.296721,25.3091917,18157,"""""","""""",""""""
-80.2769743,25.3135608,18158,"""""","""""",""""""
-80.4847029,25.5030821,18159,"""""","""""",""""""
-80.2852045,25.3184408,18160,"""""","""""",""""""
-80.2801653,25.3122165,18161,"""""","""""",""""""
-80.186193,25.7907318,18163,"""""","""""",""""""
-80.1968558,25.8009262,18165,"""""","""""",""""""
-80.1572568,25.6991509,18166,"""""","""""",""""""
-80.2386852,25.7914729,18167,"""""","""""",""""""
-80.2386768,25.7915063,18167,"""""","""""",""""""
-80.3361658,25.5802391,18168,"""""","""""",""""""
-80.2875528,25.3165512,18169,"""""","""""",""""""
-80.2516045,25.7924202,18170,"""""","""""",""""""
-80.2662852,25.7925554,18171,"""""","""""",""""""
-80.2139309,25.81572,18172,"""""","""""",""""""
-80.2912068,25.3125122,18173,"""""","""""",""""""
-80.3988235,25.5877476,18174,"""""","""""",""""""
-80.3842752,25.8932526,18176,"""""","""""",""""""
-80.3999425,25.1329054,18177,"""""","""""",""""""
-80.2613865,25.3266361,18178,"""""","""""",""""""
-80.2581344,25.3324707,18182,"""""","""""",""""""
-80.273909,25.3217964,18183,"""""","""""",""""""
-80.2907368,25.2932885,18184,"""""","""""",""""""
-80.3891826,25.1552464,18187,"""""","""""",""""""
-80.2466895,25.7167932,18188,"""""","""""",""""""
-80.2574403,25.6898753,18189,"""""","""""",""""""
-80.1387288,25.9396673,18191,"""""","""""",""""""
-80.3385847,25.6154303,18193,"""""","""""",""""""
-80.1387015,25.8891653,18194,"""""","""""",""""""
-80.2865951,25.3210654,18197,"""""","""""",""""""
-80.2591162,25.3309238,18198,"""""","""""",""""""
-80.4258456,25.6090441,18200,"""""","""""",""""""
-80.2786404,25.8785921,18201,"""""","""""",""""""
-80.4117883,25.7626101,18202,"""""","""""",""""""
-80.5089207,25.4680204,18203,"""""","""""",""""""
-80.2846775,25.3231567,18204,"""""","""""",""""""
-80.2754424,25.3146942,18205,"""""","""""",""""""
-80.2579868,25.3327593,18207,"""""","""""",""""""
-80.2722447,25.3180189,18208,"""""","""""",""""""
-80.3389743,25.9040089,18209,"""""","""""",""""""
-80.427925,25.1146754,18211,"""""","""""",""""""
-80.1989328,25.7812833,18214,"""""","""""",""""""
-80.189365,25.7993569,18215,"""""","""""",""""""
-80.3337271,25.6164066,18216,"""""","""""",""""""
-80.2486256,25.7217949,18222,"""""","""""",""""""
-80.3002853,25.6831962,18223,"""""","""""",""""""
-80.4358039,25.4727964,18225,"""""","""""",""""""
-80.2556044,25.7330052,18226,"""""","""""",""""""
-80.2831588,25.3265029,18227,"""""","""""",""""""
-80.2131005,25.7703776,18229,"""""","""""",""""""
-80.1189766,26.1220249,18232,"""""","""""",""""""
-80.2830821,25.3200062,18234,"""""","""""",""""""
-80.2725273,25.3199632,18235,"""""","""""",""""""
-80.2326728,25.7908793,18236,"""""","""""",""""""
-80.2568315,25.8087968,18238,"""""","""""",""""""
-80.3590988,25.6127659,18239,"""""","""""",""""""
-80.4163756,25.7763997,18239,"""""","""""",""""""
-80.4180063,25.67913,18240,"""""","""""",""""""
-80.2214512,25.7371398,18241,"""""","""""",""""""
-80.2849417,25.3194219,18242,"""""","""""",""""""
-80.2293737,25.8136657,18243,"""""","""""",""""""
-80.2746897,25.3184998,18244,"""""","""""",""""""
-80.2826686,25.3198207,18246,"""""","""""",""""""
-80.2795738,25.3187661,18248,"""""","""""",""""""
-80.369804,25.169627,18250,"""""","""""",""""""
-80.3702467,25.1701313,18251,"""""","""""",""""""
-80.4594412,25.4580848,18252,"""""","""""",""""""
-80.2215998,25.7480265,18253,"""""","""""",""""""
-80.4045431,25.1302798,18255,"""""","""""",""""""
-80.1372937,25.8175983,18257,"""""","""""",""""""
-80.1505409,25.9421819,18259,"""""","""""",""""""
-80.4272437,25.497025,18260,"""""","""""",""""""
-80.3133666,25.7303407,18262,"""""","""""",""""""
-80.4713586,25.480279,18263,"""""","""""",""""""
-80.1594513,25.7947503,18267,"""""","""""",""""""
-80.3514537,25.6950767,18270,"""""","""""",""""""
-80.5354414,24.9966202,18273,"""""","""""",""""""
-80.3548826,25.778455,18274,"""""","""""",""""""
-80.1849414,26.032313,18279,"""""","""""",""""""
-80.3098176,25.6770555,18281,"""""","""""",""""""
-80.271658,25.7318913,18282,"""""","""""",""""""
-80.2161002,26.2479478,18284,"""""","""""",""""""
-80.4024469,25.774028,18285,"""""","""""",""""""
-80.4101728,25.575136,18287,"""""","""""",""""""
-80.1219704,25.9462457,18288,"""""","""""",""""""
-80.4790309,25.5643795,18289,"""""","""""",""""""
-80.2606998,25.7143579,18290,"""""","""""",""""""
-80.2490917,25.7180335,18292,"""""","""""",""""""
-80.248701,25.7183406,18292,"""""","""""",""""""
-80.374415,25.560209,18293,"""""","""""",""""""
-80.4953246,25.4777121,18294,"""""","""""",""""""
-80.2658027,25.6962771,18295,"""""","""""",""""""
-80.2494946,25.7210592,18296,"""""","""""",""""""
-80.3383866,25.6444852,18297,"""""","""""",""""""
-80.2946536,25.6489817,18298,"""""","""""",""""""
-80.1861697,25.9604326,18299,"""""","""""",""""""
-80.289496,25.3027748,18300,"""""","""""",""""""
-80.4017901,25.5956046,18301,"""""","""""",""""""
-80.4426357,25.4849197,18302,"""""","""""",""""""
-80.2055712,25.9023187,18303,"""""","""""",""""""
-80.5262163,25.4029358,18304,"""""","""""",""""""
-80.3196575,25.6527421,18305,"""""","""""",""""""
-80.1661065,25.692686,18307,"""""","""""",""""""
-80.2384081,25.8040086,18312,"""""","""""",""""""
-80.4055667,25.521298,18315,"""""","""""",""""""
-80.2378242,25.7327196,18316,"""""","""""",""""""
-80.2907571,25.2949264,18318,"""""","""""",""""""
-80.2937335,25.3059166,18320,"""""","""""",""""""
-80.2802657,25.6697154,18321,"""""","""""",""""""
-80.1340285,25.8035797,18323,"""""","""""",""""""
-80.2840957,25.3210561,18325,"""""","""""",""""""
-80.4565328,25.5593463,18326,"""""","""""",""""""
-80.4520875,25.5518286,18327,"""""","""""",""""""
-80.2610802,25.325777,18330,"""""","""""",""""""
-80.2855649,25.2943446,18331,"""""","""""",""""""
-80.285581,25.2953908,18332,"""""","""""",""""""
-80.2570187,25.3326775,18334,"""""","""""",""""""
-80.2855659,25.2947412,18335,"""""","""""",""""""
-80.2918321,25.3112261,18342,"""""","""""",""""""
-80.2870598,25.2988715,18350,"""""","""""",""""""
-80.2574563,25.3333377,18353,"""""","""""",""""""
-80.5660785,24.9640624,18358,"""""","""""",""""""
-80.2712289,25.321086,18361,"""""","""""",""""""
-80.2883261,25.3177599,18363,"""""","""""",""""""
-80.1907003,25.7661393,18370,"""""","""""",""""""
-80.1795658,25.8566868,18372,"""""","""""",""""""
-80.2874081,25.3208069,18373,"""""","""""",""""""
-80.4254982,25.6393071,18375,"""""","""""",""""""
-80.2878828,25.296677,18380,"""""","""""",""""""
-80.4299624,25.2352749,18381,"""""","""""",""""""
-80.5468632,24.9878796,18382,"""""","""""",""""""
-80.3289873,25.6484068,18385,"""""","""""",""""""
-80.2837678,25.293555,18386,"""""","""""",""""""
-80.2799885,25.3183819,18387,"""""","""""",""""""
-80.4838644,25.4401586,18388,"""""","""""",""""""
-80.2493062,25.7263966,18392,"""""","""""",""""""
-80.2845351,25.3261437,18396,"""""","""""",""""""
-80.3286399,25.8291233,18396,"""""","""""",""""""
-80.2503943,25.8281408,18402,"""""","""""",""""""
-80.2539608,25.8291197,18402,"""""","""""",""""""
-80.1951118,25.8361574,18403,"""""","""""",""""""
-80.1311499,25.8825116,18406,"""""","""""",""""""
-80.2880717,25.3160465,18422,"""""","""""",""""""
-80.2912658,25.2955044,18423,"""""","""""",""""""
-80.4252323,25.6298723,18424,"""""","""""",""""""
-80.299941,25.8662411,18427,"""""","""""",""""""
-80.4117465,25.6724002,18428,"""""","""""",""""""
-80.4110423,25.1178042,18433,"""""","""""",""""""
-80.4149014,25.1219317,18445,"""""","""""",""""""
-80.3939972,25.1423168,18447,"""""","""""",""""""
-80.3657751,25.9277731,19000,Topographic Survey,"""""",""""""
-80.2752371,25.3166557,19001,Boundary Survey,"""""",""""""
-80.2752814,25.3166336,19001,"""""","""""",""""""
-81.3526888,24.6694481,19004,Topographic Survey,"""""",""""""
-80.413701,25.126092,19005,Topographic Survey,"""""",""""""
-80.1309014,25.8086599,19006,3D Laser Scanning,"""""",""""""
-80.2600175,25.7137225,19007,SUE,"""""",""""""
-80.4437463,25.7462505,19008,Boundary Survey,"""""",""""""
-80.2889368,25.6908489,19009,Topographic Survey,"""""",""""""
-80.2773026,25.3166868,19010,Boundary Survey,"""""",""""""
-80.2773052,25.3167098,19010,"""""","""""",""""""
-80.2958047,25.7067101,19011,Topographic Survey,"""""",""""""
-80.4797098,25.6374915,19012,As-Built Survey,"""""",""""""
-80.2616157,25.3307142,19013,"""""","""""",""""""
-80.2292279,25.7359628,19014,Boundary Survey,"""""",""""""
-80.2134323,25.7400029,19015,Topographic Survey,"""""",""""""
-80.2340186,25.8608794,19016,Topographic Survey,"""""",""""""
-80.5831337,24.9599337,19017,Elevation Certificate,"""""",""""""
-80.5831365,24.9599082,19017,"""""","""""",""""""
-80.5831399,24.9599297,19018,Legal Description,"""""",""""""
-80.4468193,25.6152805,19019,Boundary Survey,"""""",""""""
-80.4397779,25.271722,19020,Legal Description,"""""",""""""
-80.2986434,25.8670658,19021,Boundary Survey,"""""",""""""
-80.3016522,25.6925081,19022,Boundary Survey,"""""",""""""
-80.238598,25.7499765,19023,ALTA Survey,"""""",""""""
-80.3812777,25.6859511,19024,"""""","""""",""""""
-80.1412228,26.1201689,19025,"""""","""""",""""""
-80.5101903,25.4716,19026,Boundary Survey,"""""",""""""
-80.5036559,25.5617002,19027,Boundary Survey,"""""",""""""
-80.2773883,25.6992487,19028,Boundary Survey,"""""",""""""
-80.3214847,25.8489664,19029,Boundary Survey,"""""",""""""
-80.2901239,25.3144804,19030,Boundary Survey,"""""",""""""
-80.2901171,25.3144398,19030,"""""","""""",""""""
-80.1323345,25.7794169,19031,Miscellaneous Surveying,"""""",""""""
-80.3679635,25.643941,19032,Boundary Survey,"""""",""""""
-80.3172972,25.7291429,19033,Boundary Survey,"""""",""""""
-80.4224591,25.6158458,19034,Boundary Survey,"""""",""""""
-80.2597801,25.7430398,19035,Miscellaneous,"""""",""""""
-80.2835979,25.3219447,19036,Boundary Survey,"""""",""""""
-80.2836274,25.3218881,19036,"""""","""""",""""""
-80.2166628,25.7767952,19037,Topographic Survey,"""""",""""""
-80.3378226,25.7147608,19038,Boundary Survey,"""""",""""""
-80.2817009,25.3153894,19039,Boundary Survey,"""""",""""""
-80.2658849,25.3266532,19040,Survey,"""""",""""""
-80.1303009,25.9736317,19041,Topographic Survey,"""""",""""""
-80.1963025,25.944021,19042,Topographic Survey,"""""",""""""
-80.3767545,25.7923143,19044,Topographic Survey,"""""",""""""
-80.1675361,25.688501,19045,Topographic Survey,"""""",""""""
-80.3540242,25.5793694,19046,Topographic Survey,"""""",""""""
-80.5472128,24.9897713,19047,Elevation Certificate,"""""",""""""
-80.2614516,25.3259484,19048,Elevation Certificate,"""""",""""""
-80.2614093,25.3259338,19048,"""""","""""",""""""
-80.3760907,25.1729058,19049,Boundary Survey,"""""",""""""
-80.3760591,25.1729076,19049,"""""","""""",""""""
-80.3333349,25.7025906,19050,Elevation Certificate,"""""",""""""
-80.2762579,25.9287543,19051,Boundary Survey,"""""",""""""
-80.2662913,25.9523624,19052,Boundary Survey,"""""",""""""
-80.266262,25.9523154,19052,"""""","""""",""""""
-80.2830702,25.3188421,19053,Elevation Certificate,"""""",""""""
-80.2805136,25.3171946,19054,Topographic Survey,"""""",""""""
-80.7287636,24.8569372,19055,Re-Certification,"""""",""""""
-80.7287871,24.8569058,19055,"""""","""""",""""""
-80.3946742,25.601755,19056,Boundary Survey,"""""",""""""
-80.2894411,25.2920958,19057,Elevation Certificate,"""""",""""""
-80.1786934,25.7788027,19058,Boundary,"""""",""""""
-80.2854414,25.7065995,19059,Topographic Survey,"""""",""""""
-80.2855156,25.7059357,19060,Topographic Survey,"""""",""""""
-80.2854545,25.7044352,19061,Topographic Survey,"""""",""""""
-80.2302957,26.0030904,19062,Elevation Certificate,"""""",""""""
-80.2681197,25.9690215,19063,Boundary Survey,"""""",""""""
-80.1199382,25.8506174,19064,Sketch to Accompany Legal,"""""",""""""
-80.5153226,25.4356476,19065,Boundary Survey,"""""",""""""
-80.129747,25.8126127,19066,Miscellaneous,"""""",""""""
-80.1410699,26.1196393,19067,Construction Layout,"""""",""""""
-80.1621539,25.6993701,19068,Topographic Survey,"""""",""""""
-80.5541198,24.9771363,19069,Elevation Certificate,"""""",""""""
-80.5540597,24.9771125,19069,"""""","""""",""""""
-80.2876634,25.6510586,19070,Plat,"""""",""""""
-80.2949672,25.9432886,19071,Boundary and Topographic Survey,"""""",""""""
-80.2949686,25.9432326,19071,"""""","""""",""""""
-80.3241285,25.7084163,19072,Boundary Survey,"""""",""""""
-81.0447292,24.7264135,19073,Photogrammetric Survey,"""""",""""""
-80.1930771,25.851918,19074,As-Built,"""""",""""""
-80.3059452,25.6883381,19076,Boundary,"""""",""""""
-80.3060389,25.6881459,19076,"""""","""""",""""""
-80.1355801,25.7839546,19077,Miscellaneous Surveying,"""""",""""""
-80.4096608,25.5002352,19078,Elevation Certificate,"""""",""""""
-80.409635,25.5000427,19078,"""""","""""",""""""
-80.1668741,25.6909605,19079,Boundary Survey,"""""",""""""
-80.1665123,25.6909085,19079,"""""","""""",""""""
-80.2698465,25.7517204,19080,Setback Survey,"""""",""""""
-80.2698483,25.7517671,19080,"""""","""""",""""""
-80.3191031,25.8447933,19081,Right-of-Way,"""""",""""""
-80.4175775,25.7214079,19091,As-Built Survey,"""""",""""""
-80.2928299,25.3044675,19092,Boundary Survey,"""""",""""""
-80.2712703,25.3211786,19093,Boundary Survey,"""""",""""""
-80.393492,25.5371092,19094,Miscellaneous Surveying,"""""",""""""
-80.2067822,25.7710561,19095,Boundary Survey,"""""",""""""
-80.314028,25.6216582,19096,Boundary Survey,"""""",""""""
-80.124162,25.8558575,19097,Boundary Survey,"""""",""""""
-80.3238675,25.7875714,19098,Miscellaneous Surveying,"""""",""""""
-80.3916031,25.6263105,19099,Topographic Survey,"""""",""""""
-80.2501449,25.7041812,19100,Bathymetric Survey,"""""",""""""
-80.3173878,25.7280185,19101,ALTA Survey,"""""",""""""
-80.1288792,25.7933466,19102,Boundary Survey,"""""",""""""
-80.2143435,25.7790847,19103,Boundary Survey,"""""",""""""
-80.4372462,25.5091155,19104,Boundary Survey,"""""",""""""
-80.2812041,25.7238211,19105,Boundary Survey,"""""",""""""
-80.2739047,25.3210989,19106,Boundary Survey,"""""",""""""
-80.2371701,25.8874644,19107,As-Built,"""""",""""""
-80.1870368,25.9113797,19108,Boundary Survey,"""""",""""""
-80.4072557,25.732705,19109,Update Survey,"""""",""""""
-80.1291191,25.7934773,19110,Boundary Survey,"""""",""""""
-81.4167376,26.4104578,19111,Sewer As-Built/Water,"""""",""""""
-80.1226001,25.8832128,19112,SUE,"""""",""""""
-80.3383096,25.7322642,19113,Boundary Survey,"""""",""""""
-80.2181423,25.8016645,19114,Boundary Survey,"""""",""""""
-80.218289,25.8016461,19114,"""""","""""",""""""
-80.3041892,25.7954119,19115,Topographic Survey,"""""",""""""
-80.3438935,25.6981295,19116,Update Survey,"""""",""""""
-80.3438754,25.6981085,19116,"""""","""""",""""""
-80.2852058,25.6695219,19117,Topographic Survey,"""""",""""""
-80.2860565,25.3195819,19118,Boundary Survey,"""""",""""""
-80.426346,25.56778,19119,Update,"""""",""""""
-80.4263599,25.5677173,19119,"""""","""""",""""""
-80.1093942,26.4122674,19120,Boundary Survey,"""""",""""""
-80.1094006,26.4122395,19120,"""""","""""",""""""
-80.4910639,25.4686577,19121,Boundary Survey,"""""",""""""
-80.491121,25.4687832,19121,"""""","""""",""""""
-80.1889712,25.8021045,19122,Boundary,"""""",""""""
-80.1888639,25.80195,19122,"""""","""""",""""""
-80.1889366,25.8019743,19122,"""""","""""",""""""
-80.435187,25.5593644,19123,Up-Date Survey,"""""",""""""
-80.3253368,25.810492,19124,SUE,"""""",""""""
-80.2890411,25.2920109,19125,Miscellaneous,"""""",""""""
-80.2904482,25.2947072,19125,"""""","""""",""""""
-80.1630305,25.9950032,19126,Topographic Survey,"""""",""""""
-80.461858,25.0765258,19127,Elevation Certificate,"""""",""""""
-80.285223,25.323357,19129,Boundary Survey,"""""",""""""
-80.2852235,25.3234176,19129,"""""","""""",""""""
-80.3104797,25.6667637,19131,Topographic Survey,"""""",""""""
-80.2925597,25.9236642,19132,Boundary and Topographic Survey,"""""",""""""
-80.1163985,26.1595647,19133,Boundary and Topographic Survey,"""""",""""""
-80.1780732,25.8521869,19134,Topographic Survey,"""""",""""""
-80.1673344,25.8795333,19135,Miscellaneous Surveying,"""""",""""""
-80.362188,25.606941,19136,Boundary Survey,"""""",""""""
-80.2829197,25.3171561,19138,Boundary Survey,"""""",""""""
-80.3759135,25.1724886,19139,Topographic Survey,"""""",""""""
-80.2860387,25.9309365,19140,Boundary Survey,"""""",""""""
-80.4119463,25.4701438,19141,Bathymetric Survey,"""""",""""""
-80.454507,25.525464,19142,Boundary Survey,"""""",""""""
-80.2862912,25.301041,19143,Map of Boundary Survey,"""""",""""""
-80.4595695,25.0784931,19144,Elevation Certificate,"""""",""""""
-80.3376658,25.8225355,19145,Topographic Survey,"""""",""""""
-80.308122,25.711314,19146,Boundary Survey,"""""",""""""
-80.1944939,25.7981485,19148,Boundary Survey,"""""",""""""
-80.2730343,25.7268953,19149,Topographic Survey,"""""",""""""
-80.2044167,26.1434402,19150,SUE,"""""",""""""
-80.3696261,25.1700836,19151,Boundary Survey,"""""",""""""
-80.4417275,25.4594527,19152,Plat,"""""",""""""
-80.4042816,25.5442748,19153,Boundary Survey,"""""",""""""
-80.4038713,25.5451033,19153,Boundary Survey,"""""",""""""
-80.4818509,25.4391749,19154,Elevation Certificate,"""""",""""""
-80.482079,25.4886727,19155,Update,"""""",""""""
-80.2998931,25.6965106,19156,"""""","""""",""""""
-80.3722543,25.8951054,19157,Miscellaneous Surveying,"""""",""""""
-80.2891368,25.3220214,19158,Boundary Survey,"""""",""""""
-80.2719089,25.3182298,19159,Elevation Certificate,"""""",""""""
-80.2748606,25.7451104,19160,Topographic Survey,"""""",""""""
-80.2847117,25.3226711,19161,Elevation Certificate,"""""",""""""
-80.266195,25.7047774,19163,Setback Survey,"""""",""""""
-80.1304841,25.793359,19164,Boundary,"""""",""""""
-80.1311172,25.7944462,19165,Boundary,"""""",""""""
-80.2884301,25.3183756,19166,Boundary Survey,"""""",""""""
-80.2897275,25.3123942,19167,Boundary Survey,"""""",""""""
-80.2751621,25.3139781,19168,Boundary Survey,"""""",""""""
-80.2748385,25.3137249,19169,Boundary Survey,"""""",""""""
-80.2892524,25.3153144,19170,Boundary Survey,"""""",""""""
-80.2903952,25.3102495,19171,Miscellaneous,"""""",""""""
-80.2362912,25.7565333,19172,Boundary Survey,"""""",""""""
-80.1919112,25.8376284,19173,Topographic Survey,"""""",""""""
-80.5048695,25.0209484,19175,As-Built Survey,"""""",""""""
-80.3967078,25.1359675,19176,Boundary Survey,"""""",""""""
-80.3644935,25.6422527,19178,Boundary Survey,"""""",""""""
-80.2154841,25.8587559,19179,Topographic Survey,"""""",""""""
-80.5085587,25.0173085,19180,Foundation Survey,"""""",""""""
-80.2908166,25.3148827,19181,Topographic Survey,"""""",""""""
-80.2672426,25.8743955,19183,Topographic Survey,"""""",""""""
-80.3937819,25.1589017,19184,Boundary Survey,"""""",""""""
-80.286527,25.7683791,19185,Boundary,"""""",""""""
-80.4522534,25.4626549,19186,Tentative Plat,"""""",""""""
-80.2772992,25.6686546,19189,Miscellaneous,"""""",""""""
-80.2979145,25.7575498,19190,Boundary Survey,"""""",""""""
-80.1333692,25.9350145,19191,Boundary Survey,"""""",""""""
-80.1381678,25.7774333,19192,Boundary Survey,"""""",""""""
-80.1438427,25.7926109,19193,SUE,"""""",""""""
-80.1442684,25.7927054,19193,SUE,"""""",""""""
-80.3067764,25.9020582,19194,Boundary Survey,"""""",""""""
-80.096994,26.768876,19196,Topographic,"""""",""""""
-80.2840666,25.296572,19198,Elevation Certificate,"""""",""""""
-80.2284774,26.0247216,19199,Boundary Survey,"""""",""""""
-80.4366946,25.5137822,19200,Final Survey,"""""",""""""
-80.128478,25.7934286,19201,ALTA Survey,"""""",""""""
-80.275608,25.7208254,19202,SUE,"""""",""""""
-80.315655,25.711685,19204,Boundary,"""""",""""""
-80.3831104,26.0744096,19205,Boundary Survey,"""""",""""""
-80.433694,25.6277323,19206,Miscellaneous,"""""",""""""
-80.3013902,25.7209161,19208,Boundary Survey,"""""",""""""
-80.5378322,24.9925697,19209,"""""","""""",""""""
-80.5012764,25.0240197,19210,Boundary Survey,"""""",""""""
-80.2904779,25.730574,19211,Boundary Survey,"""""",""""""
-80.550717,25.516009,19212,Topographic Survey,"""""",""""""
-80.3276171,25.584449,19213,Miscellaneous,"""""",""""""
-80.3262877,25.7592918,19214,Update Survey,"""""",""""""
-80.2916468,25.2955022,19215,Boundary Survey,"""""",""""""
-80.2154835,25.7512897,19216,Stakeout,"""""",""""""
-80.4156032,25.6843502,19217,Boundary Survey,"""""",""""""
-80.1280164,25.792865,19218,ALTA Survey,"""""",""""""
-80.294152,25.3059494,19220,Elevation Certificate,"""""",""""""
-80.3906263,25.7464452,19221,3D Laser Scanning,"""""",""""""
-80.308595,26.1255565,19222,Boundary Analysis,"""""",""""""
-80.3082971,25.7012728,19223,Site Plan,"""""",""""""
-80.2867949,25.7522409,19224,Boundary Survey,"""""",""""""
-80.3651283,25.6941756,19225,Boundary Survey,"""""",""""""
-80.1203334,25.8627908,19226,Miscellaneous,"""""",""""""
-80.4837425,25.4593635,19227,Topographic Survey,"""""",""""""
-80.2888201,25.3094363,19228,Elevation Certificate,"""""",""""""
-80.130755,25.8357822,19229,Boundary Survey,"""""",""""""
-80.5092626,25.0233779,19230,Boundary Survey,"""""",""""""
-80.533278,25.503435,19231,Update Boundary Survey,"""""",""""""
-80.466547,25.4783495,19232,Miscellaneous,"""""",""""""
-80.2747079,25.3210944,19233,Boundary Survey,"""""",""""""
-80.1628841,25.6995686,19235,Boundary Survey,"""""",""""""
-80.2899775,25.2991355,19237,Boundary Survey,"""""",""""""
-80.3623489,25.6596493,19238,Boundary Survey,"""""",""""""
-80.2866139,25.317073,19239,Boundary Survey,"""""",""""""
-80.44281,25.724984,19240,Boundary Survey,"""""",""""""
-80.3097786,25.716866,19241,Boundary Survey,"""""",""""""
-80.2935521,25.304301,19242,Boundary Survey,"""""",""""""
-80.1777587,26.0968211,19243,Boundary Survey,"""""",""""""
-80.1438182,25.9838047,19244,Boundary Survey,"""""",""""""
-80.5366394,25.5520951,19245,Elevation Certificate,"""""",""""""
-80.3017144,25.7204802,19246,Boundary Survey,"""""",""""""
-80.2770975,25.3137384,19247,Elevation Certificate,"""""",""""""
-80.3135499,25.9437062,19248,Topographic Survey,"""""",""""""
-80.2882869,25.2947424,19250,Boundary Survey,"""""",""""""
-80.2934563,25.3074729,19251,Elevation Certificate,"""""",""""""
-80.3691302,25.8343731,19252,Update,"""""",""""""
-80.4667851,25.5023347,19253,Elevation Certificate,"""""",""""""
-80.517008,25.0090418,19254,ALTA Survey,"""""",""""""
-80.1835631,25.9266231,19255,Final Plat,"""""",""""""
-80.2068689,25.7672702,19256,Boundary Survey,"""""",""""""
-80.1315261,25.7914572,19257,Elevation Certificate,"""""",""""""
-80.1288671,25.7933562,19257,Elevation Certificate,"""""",""""""
-80.2742133,25.3215578,19259,Boundary Survey,"""""",""""""
-80.2598333,25.3316815,19300,Elevation Certificate,"""""",""""""
-80.344157,25.6643221,19301,Boundary Survey,"""""",""""""
-80.2684859,25.9024459,19302,SUE,"""""",""""""
-80.5238109,25.490986,19303,Elevation Certificate,"""""",""""""
-80.2982853,25.3083845,19304,Boundary Survey,"""""",""""""
-80.207762,25.7671205,19306,ALTA Survey,"""""",""""""
-80.3234375,25.8167487,19308,"""""","""""",""""""
-81.5092757,24.6611625,19309,Miscellaneous,"""""",""""""
-80.1633033,25.7926237,19310,Engineering Services,"""""",""""""
-80.2770428,25.8356973,19311,Boundary Survey,"""""",""""""
-80.386387,25.5664426,19313,Topographic Survey,"""""",""""""
-80.4526311,25.4701216,19315,Plat,"""""",""""""
-80.4368578,25.4890847,19316,Boundary Survey,"""""",""""""
-81.5054995,24.6560188,19317,Boundary Survey,"""""",""""""
-80.1810583,26.111825,19318,Boundary Survey,"""""",""""""
-80.2224474,25.792191,19319,Boundary Survey,"""""",""""""
-80.2221969,25.792651,19319,Boundary Survey,"""""",""""""
-80.3245318,25.6067956,19320,Elevation Certificate,"""""",""""""
-80.2647432,25.6955084,19321,Miscellaneous Surveying,"""""",""""""
